data-start,data-end,data-deviceid,data-username,data-welcome,data-organization_name,data-project_name,data-data_consent,data-consent_given-access_consent,data-consent_given-field_fallow,data-consent_given-field_planted-post_harvest_record,data-consent_given-field_planted-post_harvest_tip,data-consent_given-field_planted-primary_crop_type,data-consent_given-field_planted-multiple_crops,data-consent_given-field_planted-multiple_crops_percentage,data-consent_given-field_planted-primary_crop,data-consent_given-field_planted-primary_crop_other,data-consent_given-field_planted-primary_coffee_variety_other,data-consent_given-field_planted-secondary_crop,data-consent_given-field_planted-secondary_crop_other,Cleaned_Coordinates,data-consent_given-field_planted-crop_development,data-consent_given-field_planted-primary_coffee_variety,data-consent_given-field_planted-trees_count,data-consent_given-field_planted-trees_planting_date,data-consent_given-field_planted-yield_reporting,data-consent_given-field_planted-yield_reporting_guide,data-consent_given-field_planted-repeat_tip,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,data-consent_given-field_planted-planting_date_type,data-consent_given-field_planted-planting_date_exact,data-consent_given-field_planted-planting_date_estimate,data-consent_given-field_planted-planting_date,data-consent_given-field_planted-harvesting_date_type,data-consent_given-field_planted-harvesting_date_exact,data-consent_given-field_planted-harvesting_date_estimate,data-consent_given-field_planted-harvesting_date,data-consent_given-water_source,data-consent_given-field_center,data-consent_given-field_center-altitude,data-consent_given-field_center-accuracy,data-consent_given-field_outside_corner,data-consent_given-field_outside_corner-altitude,data-consent_given-field_outside_corner-accuracy,data-consent_given-field_boundary,data-consent_given-field_area_grp-field_area,data-consent_given-field_area_grp-field_area_unit,data-consent_given-field_photo_ask,data-consent_given-field_photo_rpt,data-goodbye,data-meta-instanceID,KEY
14/4/2022 16:48,14/4/2022 16:50,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,millet, , ,other_annual,Sunflower,"-15.376409,26.216289",flowering, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.3762513,26.2158047",1264.811,1.476, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:8410a47d-0a3e-4488-a9fc-82c61f646a1e,uuid:8410a47d-0a3e-4488-a9fc-82c61f646a1e
15/4/2022 9:05,15/4/2022 9:06,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,maize, , ,soybean, ,"-14.995264,27.024241",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9948885,27.0245954",1237.749,1.147, ,10,acre,yes,data-consent_given-field_photo_rpt, ,uuid:f09d3c30-8310-4b73-a0da-4112179ca822,uuid:f09d3c30-8310-4b73-a0da-4112179ca822
15/4/2022 9:34,15/4/2022 9:36,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-14.962369,27.000991", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9625592,27.0010278",1220.741,1.426, ,2,acre,yes,data-consent_given-field_photo_rpt, ,uuid:813f25b3-47bc-4ba0-9d8a-50f960ef568b,uuid:813f25b3-47bc-4ba0-9d8a-50f960ef568b
15/4/2022 10:27,15/4/2022 10:28,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Sunflower, , , ,"-14.90542,26.999701", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9051872,26.9997299",1312.33,1.376, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:8cff4042-3100-4751-b679-ef3a9d9866d1,uuid:8cff4042-3100-4751-b679-ef3a9d9866d1
15/4/2022 10:31,15/4/2022 10:33,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-14.905067,27.005724", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-14.9049333,27.0057768",1318.259,1.532, ,1,acre,yes,data-consent_given-field_photo_rpt, ,uuid:145ac4c2-bf44-410e-bff0-51b789c5c405,uuid:145ac4c2-bf44-410e-bff0-51b789c5c405
15/4/2022 10:46,15/4/2022 10:48,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.866816,26.996822",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.8671383,26.9967193",1335.633,1.033, ,15,acre,yes,data-consent_given-field_photo_rpt, ,uuid:f8d45ca3-fb71-4b03-8bde-76200cd67075,uuid:f8d45ca3-fb71-4b03-8bde-76200cd67075
15/4/2022 9:16,15/4/2022 9:17,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,soybean, , ,maize, ,"-14.987198,27.005804", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9865646,27.0058385",1206.476,1.559, ,50,acre,yes,data-consent_given-field_photo_rpt, ,uuid:f1af7417-86a3-40af-bae7-a77f6c3336a3,uuid:f1af7417-86a3-40af-bae7-a77f6c3336a3
15/4/2022 9:45,15/4/2022 9:46,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.953489,27.010976",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9535863,27.0112888",1262.995,1.348, ,15,acre,yes,data-consent_given-field_photo_rpt, ,uuid:7409c38b-a547-450e-b790-2d9ddf44d5dd,uuid:7409c38b-a547-450e-b790-2d9ddf44d5dd
15/4/2022 9:57,15/4/2022 9:59,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,sorghum, , ,other_annual,Sunflower,"-14.927296,27.00965",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9271221,27.0103175",1275.908,3.337, ,32,acre,yes,data-consent_given-field_photo_rpt, ,uuid:1cbb33e0-fefd-428f-b600-e31a4bd82fab,uuid:1cbb33e0-fefd-428f-b600-e31a4bd82fab
15/4/2022 10:24,15/4/2022 10:26,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.90556,26.998983",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-14.9051727,26.9991024",1238.688,2.706, ,45,acre,yes,data-consent_given-field_photo_rpt, ,uuid:b3d39c68-2869-4885-9366-312177886f8a,uuid:b3d39c68-2869-4885-9366-312177886f8a
15/4/2022 10:10,15/4/2022 10:12,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,soybean, , ,other_annual,Sunflower,"-14.9037,27.014778", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9038154,27.0147791",1271.287,1.201, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:7930c323-bb15-4f8b-b70e-c15c7bc46380,uuid:7930c323-bb15-4f8b-b70e-c15c7bc46380
15/4/2022 11:05,15/4/2022 11:06,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-14.82329,26.957079", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.8235663,26.9569133",1309.471,2.887, ,22,acre,yes,data-consent_given-field_photo_rpt, ,uuid:568a8e86-7f5f-4ac3-9d54-21ff9735ee76,uuid:568a8e86-7f5f-4ac3-9d54-21ff9735ee76
15/4/2022 11:21,15/4/2022 11:22,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.799259,26.921859",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.799922,26.9210637",1301.326,0.934, ,36,acre,yes,data-consent_given-field_photo_rpt, ,uuid:748f5fed-50bb-4e14-aa23-a01aaf428e9f,uuid:748f5fed-50bb-4e14-aa23-a01aaf428e9f
15/4/2022 11:51,15/4/2022 11:53,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Sunflower, , , ,"-14.745858,26.81371", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.7455799,26.814236",1302.803,1.468, ,52,acre,yes,data-consent_given-field_photo_rpt, ,uuid:9b44f329-70ba-43d4-9749-152b37f9e5bf,uuid:9b44f329-70ba-43d4-9749-152b37f9e5bf
15/4/2022 12:24,15/4/2022 12:26,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,soybean, , ,maize, ,"-14.70309,26.902338", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.702766,26.9021945",1265.75,1.79, ,4,acre,yes,data-consent_given-field_photo_rpt, ,uuid:81051455-bc33-4627-84ab-3de9cf4d8361,uuid:81051455-bc33-4627-84ab-3de9cf4d8361
15/4/2022 12:53,15/4/2022 12:55,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,75_100,soybean, , ,other_annual,Sunflower,"-14.6666908,26.9105371", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.6666908,26.9105371",1162.82,1.662, ,1,acre,yes,data-consent_given-field_photo_rpt, ,uuid:b8d13b95-689d-435b-bd14-804fb12ec7ae,uuid:b8d13b95-689d-435b-bd14-804fb12ec7ae
15/4/2022 13:06,15/4/2022 13:08,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.650408,26.919241",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.6503577,26.919128",1194.339,2.152, ,1.5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:5dcb90bd-e78d-4c13-b035-d6e3c58e83e0,uuid:5dcb90bd-e78d-4c13-b035-d6e3c58e83e0
15/4/2022 13:12,15/4/2022 13:13,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,perennial,no, ,cassava, , , , ,"-14.650907,26.916865", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.6507621,26.9170168",1190.361,1.355, ,0.5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:992cee72-95fb-4f8f-9e7f-09b5d0a3dc24,uuid:992cee72-95fb-4f8f-9e7f-09b5d0a3dc24
15/4/2022 14:05,15/4/2022 14:06,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Sunflower, , , ,"-14.529996,26.919998", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5301253,26.9196606",1159.13,1.427, ,0.4,acre,yes,data-consent_given-field_photo_rpt, ,uuid:6b017584-8041-46f4-a531-609dcf047fd1,uuid:6b017584-8041-46f4-a531-609dcf047fd1
15/4/2022 14:41,15/4/2022 14:43,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,75_100,soybean, , ,other_annual,Sunflower,"-14.463416,27.025425", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.4633166,27.025571",1109.17,1.493, ,4,acre,yes,data-consent_given-field_photo_rpt, ,uuid:61e8beda-79ad-4d19-b849-41e7f95efbb8,uuid:61e8beda-79ad-4d19-b849-41e7f95efbb8
15/4/2022 16:01,15/4/2022 16:02,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-14.676573,26.974531", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.676573,26.974531",1173.277,4.524, ,100,acre,yes,data-consent_given-field_photo_rpt, ,uuid:e049d567-47ef-4b8d-b0b9-b04629fc8114,uuid:e049d567-47ef-4b8d-b0b9-b04629fc8114
15/4/2022 16:19,15/4/2022 16:20,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-14.710752,27.038217", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.7099939,27.0385143",1223.579,2.512, ,120,acre,yes,data-consent_given-field_photo_rpt, ,uuid:9e71cbfc-f8f2-4014-bf6a-07f87302c8dd,uuid:9e71cbfc-f8f2-4014-bf6a-07f87302c8dd
15/4/2022 16:41,15/4/2022 16:47,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Cotton, , , ,"-14.732245,27.107134", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.732636,27.1074113",1245.569,1.566, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:ec904d98-c0d4-4058-b6ca-56f93ddf3220,uuid:ec904d98-c0d4-4058-b6ca-56f93ddf3220
15/4/2022 17:28,15/4/2022 17:29,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.949219,27.058591",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.9492003,27.0587753",1234.752,1.15, ,0.25,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:bf0e3987-059b-4095-931b-28f18f68ca82,uuid:bf0e3987-059b-4095-931b-28f18f68ca82
16/4/2022 8:59,16/4/2022 9:00,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-15.0391416,26.9198682",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.0391416,26.9198682",1120.483,4.316, ,3,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:8a5c727c-d8c8-4a10-8816-9a359b85ce03,uuid:8a5c727c-d8c8-4a10-8816-9a359b85ce03
16/4/2022 9:14,16/4/2022 9:16,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,soybean, , ,maize, ,"-15.010691,26.872508", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.0106331,26.872287",1120.925,3.364, ,18,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:32481680-0b1c-471b-b741-af487cdaa966,uuid:32481680-0b1c-471b-b741-af487cdaa966
16/4/2022 9:32,16/4/2022 9:35,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Sunflower, , , ,"-15.009851,26.822382", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.0098941,26.822497",1155.348,1.427, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:9f8e8acf-a476-46ea-aa9f-08f08251df27,uuid:9f8e8acf-a476-46ea-aa9f-08f08251df27
16/4/2022 11:23,16/4/2022 11:25,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,yes,50_75,soybean, , ,other_annual,Sunflower,"-15.022904,26.837588", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.0229611,26.8375108",1141.431,1.381, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:dd5eb878-5e97-4fa0-959e-599c7d86d3e9,uuid:dd5eb878-5e97-4fa0-959e-599c7d86d3e9
16/4/2022 11:57,16/4/2022 11:59,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-15.085335,27.013208", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.0853101,27.0131345",1122.188,1.038, ,8,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:732e8b0f-abe0-45bc-bf44-af4e46b50e4b,uuid:732e8b0f-abe0-45bc-bf44-af4e46b50e4b
16/4/2022 12:37,16/4/2022 12:39,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-15.193639,26.962112", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-15.1930621,26.9622968",1045.382,1.254, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:aecbf0a8-7e75-48d3-9d89-4e0a568ce8e9,uuid:aecbf0a8-7e75-48d3-9d89-4e0a568ce8e9
16/4/2022 13:06,16/4/2022 13:27,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Sunflower, , , ,"-15.341197,26.949603", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-15.3411761,26.950051",1014.304,1.463, ,3,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:2c05af14-85a4-4a82-a635-d4925a7bc425,uuid:2c05af14-85a4-4a82-a635-d4925a7bc425
16/4/2022 13:51,16/4/2022 13:52,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-15.3780095,27.018458",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.3780095,27.018458",1015.43,2.183, ,13,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:858d62b6-13ad-4a03-a1d3-4bc1f9b83c46,uuid:858d62b6-13ad-4a03-a1d3-4bc1f9b83c46
16/4/2022 14:15,16/4/2022 14:17,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Cotton, , , ,"-15.413067,27.066974", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4128134,27.0669706",992.313,1.828, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:35752058-4736-4c26-a359-ec5ed90766d4,uuid:35752058-4736-4c26-a359-ec5ed90766d4
16/4/2022 14:33,16/4/2022 14:36,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,sorghum, , , , ,"-15.406304,27.134554",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4060736,27.1345636",1031.689,3.788, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:7ade417c-7bcc-4255-a694-cb086d854e35,uuid:7ade417c-7bcc-4255-a694-cb086d854e35
16/4/2022 14:37,16/4/2022 14:38,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-15.405736,27.1345",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4058279,27.1345093",1038.035,2.417, ,3,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:40ffa25b-3cef-4e49-ae1f-64fc3c968b47,uuid:40ffa25b-3cef-4e49-ae1f-64fc3c968b47
16/4/2022 14:45,16/4/2022 14:47,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Cotton, , , ,"-15.410466,27.164758", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4102186,27.1647846",1010.503,4.829, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:74fecaa5-810b-4dc3-9651-bf0f93f8a1b7,uuid:74fecaa5-810b-4dc3-9651-bf0f93f8a1b7
16/4/2022 14:56,16/4/2022 14:57,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-15.4157434,27.1912742",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4157434,27.1912742",966.199,1.797, ,8,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:13f84e9e-cc8a-4894-a589-59c304b5c329,uuid:13f84e9e-cc8a-4894-a589-59c304b5c329
16/4/2022 15:05,16/4/2022 15:07,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Cotton, , , ,"-15.41703,27.203879", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4172033,27.2038748",989.273,1.107, ,5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:14ad7988-cd6c-46cf-90df-3a977cb37d00,uuid:14ad7988-cd6c-46cf-90df-3a977cb37d00
16/4/2022 15:11,16/4/2022 15:12,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-15.418163,27.215535",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4181051,27.2154166",961.289,2.887, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:43a45029-770e-464b-a800-0b576994029f,uuid:43a45029-770e-464b-a800-0b576994029f
16/4/2022 16:04,16/4/2022 16:05,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Cotton, , , ,"-15.422198,27.397203", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4218979,27.3971819",994.901,1.336, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:e7b5b346-bbac-4fb8-b966-89f3fe1c708c,uuid:e7b5b346-bbac-4fb8-b966-89f3fe1c708c
16/4/2022 16:11,16/4/2022 16:12,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-15.410517,27.419",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.4101617,27.4188649",997.766,1.234, ,6,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:97547df4-626d-4ae1-9472-8fc06d22ad1e,uuid:97547df4-626d-4ae1-9472-8fc06d22ad1e
16/4/2022 16:29,16/4/2022 16:30,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,other_annual,Sunflower, , , ,"-15.3895832,27.4572093", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.3895832,27.4572093",1387.451,1.3, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:6c7f492c-437b-444f-ad9b-4421ce1b59e3,uuid:6c7f492c-437b-444f-ad9b-4421ce1b59e3
16/4/2022 16:34,16/4/2022 16:36,collect:34YRGCv2mBB8r5yv,Ministry 3, ,Rcmrd,Zambia crop type,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-15.3732845,27.4614023",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-15.3732845,27.4614023",1029.359,1.578, ,6,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:48f73835-c450-4f73-b5ab-839633e45a36,uuid:48f73835-c450-4f73-b5ab-839633e45a36
